date,max_temperature_c,min_temperature_c,precipitation_mm,max_wind_speed_kmh,city,average_temperature_c,temperature_range_c,year,month,month_name,is_rainy_day
2023-02-12,33.2,25.3,0.2,14.6,Bangkok,29.2,7.9,2023,2,February,True
2023-02-13,32.7,25.7,2.4,14.7,Bangkok,29.2,7.0,2023,2,February,True
2023-02-14,33.9,25.6,0.3,15.2,Bangkok,29.8,8.3,2023,2,February,True
2023-02-15,29.1,23.7,49.5,14.9,Bangkok,26.4,5.4,2023,2,February,True
2023-02-16,30.5,22.6,0.4,19.3,Bangkok,26.6,7.9,2023,2,February,True
2023-02-17,29.6,22.2,0.0,17.6,Bangkok,25.9,7.4,2023,2,February,False
2023-02-18,30.5,22.2,0.0,16.8,Bangkok,26.4,8.3,2023,2,February,False
2023-02-19,32.4,21.3,0.0,10.4,Bangkok,26.8,11.1,2023,2,February,False
2023-02-20,31.6,23.4,0.0,17.1,Bangkok,27.5,8.2,2023,2,February,False
2023-02-21,32.7,22.6,0.0,16.7,Bangkok,27.6,10.1,2023,2,February,False
2023-02-22,32.7,21.3,0.0,14.4,Bangkok,27.0,11.4,2023,2,February,False
2023-02-23,32.7,21.6,0.0,13.3,Bangkok,27.2,11.1,2023,2,February,False
2023-02-24,34.1,21.0,0.0,17.6,Bangkok,27.6,13.1,2023,2,February,False
2023-02-25,33.2,22.2,0.0,23.2,Bangkok,27.7,11.0,2023,2,February,False
2023-02-26,30.0,21.3,0.0,17.3,Bangkok,25.6,8.7,2023,2,February,False
2023-02-27,30.8,19.0,0.0,12.7,Bangkok,24.9,11.8,2023,2,February,False
2023-02-28,31.7,20.2,0.0,10.5,Bangkok,26.0,11.5,2023,2,February,False
2023-03-01,34.8,21.3,0.0,11.1,Bangkok,28.0,13.5,2023,3,March,False
2023-03-02,34.3,23.3,0.0,16.9,Bangkok,28.8,11.0,2023,3,March,False
2023-03-03,33.7,22.0,0.0,15.9,Bangkok,27.8,11.7,2023,3,March,False
2023-03-04,33.3,21.7,0.0,17.8,Bangkok,27.5,11.6,2023,3,March,False
2023-03-05,33.5,21.2,0.0,16.0,Bangkok,27.4,12.3,2023,3,March,False
2023-03-06,34.0,23.0,0.0,13.4,Bangkok,28.5,11.0,2023,3,March,False
2023-03-07,34.7,21.9,0.0,12.8,Bangkok,28.3,12.8,2023,3,March,False
2023-03-08,35.2,23.5,0.0,13.2,Bangkok,29.4,11.7,2023,3,March,False
2023-03-09,33.5,24.9,0.3,16.8,Bangkok,29.2,8.6,2023,3,March,True
2023-03-10,33.3,25.1,0.9,13.9,Bangkok,29.2,8.2,2023,3,March,True
2023-03-11,32.7,25.5,0.6,15.9,Bangkok,29.1,7.2,2023,3,March,True
2023-03-12,32.0,26.2,1.2,14.0,Bangkok,29.1,5.8,2023,3,March,True
2023-03-13,33.1,23.1,5.8,16.7,Bangkok,28.1,10.0,2023,3,March,True
2023-03-14,33.0,23.1,0.0,10.7,Bangkok,28.0,9.9,2023,3,March,False
2023-03-15,32.2,23.4,1.0,15.2,Bangkok,27.8,8.8,2023,3,March,True
2023-03-16,31.9,25.2,0.6,12.7,Bangkok,28.6,6.7,2023,3,March,True
2023-03-17,32.7,25.4,0.6,13.9,Bangkok,29.0,7.3,2023,3,March,True
2023-03-18,32.7,25.3,0.5,14.6,Bangkok,29.0,7.4,2023,3,March,True
2023-03-19,32.7,26.3,0.5,18.8,Bangkok,29.5,6.4,2023,3,March,True
2023-03-20,33.3,26.1,0.7,17.0,Bangkok,29.7,7.2,2023,3,March,True
2023-03-21,33.6,26.5,0.0,20.2,Bangkok,30.0,7.1,2023,3,March,False
2023-03-22,34.9,26.3,0.1,19.1,Bangkok,30.6,8.6,2023,3,March,True
2023-03-23,34.0,27.1,0.0,17.3,Bangkok,30.6,6.9,2023,3,March,False
2023-03-24,34.8,26.9,0.0,18.2,Bangkok,30.8,7.9,2023,3,March,False
2023-03-25,34.3,26.8,0.4,18.7,Bangkok,30.6,7.5,2023,3,March,True
2023-03-26,34.1,27.1,0.1,16.6,Bangkok,30.6,7.0,2023,3,March,True
2023-03-27,34.1,26.2,0.0,18.4,Bangkok,30.2,7.9,2023,3,March,False
2023-03-28,33.9,26.9,3.4,22.5,Bangkok,30.4,7.0,2023,3,March,True
2023-03-29,33.4,25.8,0.0,19.7,Bangkok,29.6,7.6,2023,3,March,False
2023-03-30,33.1,26.7,1.5,18.8,Bangkok,29.9,6.4,2023,3,March,True
2023-03-31,34.5,26.8,0.0,20.7,Bangkok,30.6,7.7,2023,3,March,False
2023-04-01,32.8,27.4,1.3,19.9,Bangkok,30.1,5.4,2023,4,April,True
2023-04-02,33.4,27.7,0.6,19.4,Bangkok,30.6,5.7,2023,4,April,True
2023-04-03,36.6,26.9,0.0,17.3,Bangkok,31.8,9.7,2023,4,April,False
2023-04-04,37.7,27.6,0.0,19.3,Bangkok,32.7,10.1,2023,4,April,False
2023-04-05,37.0,26.0,0.0,17.5,Bangkok,31.5,11.0,2023,4,April,False
2023-04-06,37.2,26.2,0.0,16.7,Bangkok,31.7,11.0,2023,4,April,False
2023-04-07,34.5,28.2,0.2,18.8,Bangkok,31.4,6.3,2023,4,April,True
2023-04-08,35.5,27.9,0.8,17.0,Bangkok,31.7,7.6,2023,4,April,True
2023-04-09,35.9,28.1,2.0,17.3,Bangkok,32.0,7.8,2023,4,April,True
2023-04-10,35.6,27.8,0.0,17.3,Bangkok,31.7,7.8,2023,4,April,False
2023-04-11,34.6,28.2,9.5,16.5,Bangkok,31.4,6.4,2023,4,April,True
2023-04-12,36.1,28.3,0.0,19.9,Bangkok,32.2,7.8,2023,4,April,False
2023-04-13,36.8,27.4,0.0,18.9,Bangkok,32.1,9.4,2023,4,April,False
2023-04-14,36.3,28.8,1.3,18.0,Bangkok,32.6,7.5,2023,4,April,True
2023-04-15,36.6,29.0,8.4,18.7,Bangkok,32.8,7.6,2023,4,April,True
2023-04-16,32.8,27.4,2.7,16.5,Bangkok,30.1,5.4,2023,4,April,True
2023-04-17,33.8,28.0,6.4,18.8,Bangkok,30.9,5.8,2023,4,April,True
2023-04-18,34.8,27.6,0.0,21.6,Bangkok,31.2,7.2,2023,4,April,False
2023-04-19,36.8,28.2,0.0,17.3,Bangkok,32.5,8.6,2023,4,April,False
2023-04-20,37.8,26.0,0.0,18.2,Bangkok,31.9,11.8,2023,4,April,False
2023-04-21,37.8,27.1,0.0,17.8,Bangkok,32.4,10.7,2023,4,April,False
2023-04-22,38.0,27.6,0.0,19.0,Bangkok,32.8,10.4,2023,4,April,False
2023-04-23,35.6,29.1,1.8,21.5,Bangkok,32.4,6.5,2023,4,April,True
2023-04-24,36.4,28.4,0.3,13.3,Bangkok,32.4,8.0,2023,4,April,True
2023-04-25,36.1,27.7,12.7,17.3,Bangkok,31.9,8.4,2023,4,April,True
2023-04-26,30.3,26.4,27.3,20.3,Bangkok,28.4,3.9,2023,4,April,True
2023-04-27,33.0,25.8,7.2,11.5,Bangkok,29.4,7.2,2023,4,April,True
2023-04-28,33.8,26.1,1.0,13.7,Bangkok,30.0,7.7,2023,4,April,True
2023-04-29,33.3,27.7,0.1,15.4,Bangkok,30.5,5.6,2023,4,April,True
2023-04-30,32.6,26.7,11.6,17.4,Bangkok,29.6,5.9,2023,4,April,True
2023-05-01,32.9,26.3,1.6,13.1,Bangkok,29.6,6.6,2023,5,May,True
2023-05-02,33.8,27.0,1.6,16.3,Bangkok,30.4,6.8,2023,5,May,True
2023-05-03,33.5,26.7,0.0,14.9,Bangkok,30.1,6.8,2023,5,May,False
2023-05-04,34.4,27.4,0.0,19.5,Bangkok,30.9,7.0,2023,5,May,False
2023-05-05,36.8,28.2,0.3,17.6,Bangkok,32.5,8.6,2023,5,May,True
2023-05-06,39.4,28.1,0.1,19.2,Bangkok,33.8,11.3,2023,5,May,True
2023-05-07,38.4,29.2,0.6,21.1,Bangkok,33.8,9.2,2023,5,May,True
2023-05-08,38.5,29.5,8.3,21.6,Bangkok,34.0,9.0,2023,5,May,True
2023-05-09,36.2,27.1,2.1,19.6,Bangkok,31.6,9.1,2023,5,May,True
2023-05-10,31.5,26.0,8.1,13.4,Bangkok,28.8,5.5,2023,5,May,True
2023-05-11,32.9,26.2,9.4,13.7,Bangkok,29.6,6.7,2023,5,May,True
2023-05-12,32.9,25.5,6.5,14.5,Bangkok,29.2,7.4,2023,5,May,True
2023-05-13,33.9,25.9,0.6,18.2,Bangkok,29.9,8.0,2023,5,May,True
2023-05-14,34.0,27.6,0.0,23.5,Bangkok,30.8,6.4,2023,5,May,False
2023-05-15,33.6,27.6,1.1,16.9,Bangkok,30.6,6.0,2023,5,May,True
2023-05-16,34.4,25.7,0.3,16.0,Bangkok,30.0,8.7,2023,5,May,True
2023-05-17,36.4,26.8,0.0,16.9,Bangkok,31.6,9.6,2023,5,May,False
2023-05-18,38.3,27.7,2.5,24.6,Bangkok,33.0,10.6,2023,5,May,True
2023-05-19,39.2,27.5,0.0,22.4,Bangkok,33.4,11.7,2023,5,May,False
2023-05-20,38.2,26.9,0.0,17.0,Bangkok,32.6,11.3,2023,5,May,False
2023-05-21,37.6,28.2,0.0,21.6,Bangkok,32.9,9.4,2023,5,May,False
2023-05-22,36.4,28.2,0.6,15.9,Bangkok,32.3,8.2,2023,5,May,True
2023-05-23,35.0,27.6,3.5,21.2,Bangkok,31.3,7.4,2023,5,May,True
2023-05-24,34.8,26.8,5.0,17.6,Bangkok,30.8,8.0,2023,5,May,True
2023-05-25,36.1,27.4,0.3,17.0,Bangkok,31.8,8.7,2023,5,May,True
2023-05-26,37.6,27.1,0.1,16.1,Bangkok,32.4,10.5,2023,5,May,True
2023-05-27,38.0,28.5,3.0,17.8,Bangkok,33.2,9.5,2023,5,May,True
2023-05-28,34.3,26.8,9.8,12.2,Bangkok,30.6,7.5,2023,5,May,True
2023-05-29,32.7,25.8,19.3,11.3,Bangkok,29.2,6.9,2023,5,May,True
2023-05-30,32.5,26.2,5.9,8.7,Bangkok,29.4,6.3,2023,5,May,True
2023-05-31,32.4,26.1,11.7,14.8,Bangkok,29.2,6.3,2023,5,May,True
2023-06-01,34.6,25.8,0.2,18.2,Bangkok,30.2,8.8,2023,6,June,True
2023-06-02,33.9,26.3,0.6,19.9,Bangkok,30.1,7.6,2023,6,June,True
2023-06-03,33.2,25.8,6.2,19.6,Bangkok,29.5,7.4,2023,6,June,True
2023-06-04,32.3,26.6,0.8,16.8,Bangkok,29.4,5.7,2023,6,June,True
2023-06-05,33.5,26.9,3.2,20.3,Bangkok,30.2,6.6,2023,6,June,True
2023-06-06,32.1,27.2,5.4,17.5,Bangkok,29.6,4.9,2023,6,June,True
2023-06-07,31.7,27.0,4.3,21.6,Bangkok,29.4,4.7,2023,6,June,True
2023-06-08,32.3,25.7,8.4,21.8,Bangkok,29.0,6.6,2023,6,June,True
2023-06-09,30.4,26.4,6.8,16.4,Bangkok,28.4,4.0,2023,6,June,True
2023-06-10,31.6,26.2,28.6,15.5,Bangkok,28.9,5.4,2023,6,June,True
2023-06-11,30.8,26.6,8.6,23.7,Bangkok,28.7,4.2,2023,6,June,True
2023-06-12,31.4,26.6,7.7,17.8,Bangkok,29.0,4.8,2023,6,June,True
2023-06-13,30.9,26.6,5.3,21.3,Bangkok,28.8,4.3,2023,6,June,True
2023-06-14,30.8,26.7,5.7,17.8,Bangkok,28.8,4.1,2023,6,June,True
2023-06-15,31.2,26.7,12.3,16.5,Bangkok,29.0,4.5,2023,6,June,True
2023-06-16,31.9,25.8,3.7,14.6,Bangkok,28.8,6.1,2023,6,June,True
2023-06-17,32.2,26.1,12.1,19.8,Bangkok,29.2,6.1,2023,6,June,True
2023-06-18,30.4,26.2,24.2,20.3,Bangkok,28.3,4.2,2023,6,June,True
2023-06-19,31.2,24.9,4.3,17.3,Bangkok,28.0,6.3,2023,6,June,True
2023-06-20,32.1,25.8,3.8,12.4,Bangkok,29.0,6.3,2023,6,June,True
2023-06-21,32.8,25.5,0.3,9.2,Bangkok,29.2,7.3,2023,6,June,True
2023-06-22,32.9,25.8,0.0,12.5,Bangkok,29.4,7.1,2023,6,June,False
2023-06-23,35.6,26.1,13.7,14.7,Bangkok,30.8,9.5,2023,6,June,True
2023-06-24,33.8,26.2,0.2,19.8,Bangkok,30.0,7.6,2023,6,June,True
2023-06-25,34.3,26.2,1.7,19.1,Bangkok,30.2,8.1,2023,6,June,True
2023-06-26,32.8,26.0,1.0,20.5,Bangkok,29.4,6.8,2023,6,June,True
2023-06-27,32.9,26.0,8.1,17.4,Bangkok,29.4,6.9,2023,6,June,True
2023-06-28,34.0,25.3,27.3,13.8,Bangkok,29.6,8.7,2023,6,June,True
2023-06-29,32.2,25.4,2.3,17.6,Bangkok,28.8,6.8,2023,6,June,True
2023-06-30,32.3,25.8,5.1,14.2,Bangkok,29.0,6.5,2023,6,June,True
2023-07-01,33.1,26.6,24.2,17.7,Bangkok,29.8,6.5,2023,7,July,True
2023-07-02,32.1,26.3,6.9,16.6,Bangkok,29.2,5.8,2023,7,July,True
2023-07-03,31.7,26.7,1.2,16.6,Bangkok,29.2,5.0,2023,7,July,True
2023-07-04,31.6,26.6,2.6,14.6,Bangkok,29.1,5.0,2023,7,July,True
2023-07-05,31.5,25.0,0.3,13.5,Bangkok,28.2,6.5,2023,7,July,True
2023-07-06,33.3,25.6,2.0,17.3,Bangkok,29.4,7.7,2023,7,July,True
2023-07-07,34.0,25.8,6.9,13.1,Bangkok,29.9,8.2,2023,7,July,True
2023-07-08,31.8,26.8,4.8,22.1,Bangkok,29.3,5.0,2023,7,July,True
2023-07-09,31.4,25.3,8.9,20.0,Bangkok,28.4,6.1,2023,7,July,True
2023-07-10,29.5,25.0,22.4,16.3,Bangkok,27.2,4.5,2023,7,July,True
2023-07-11,30.9,25.6,3.8,17.2,Bangkok,28.2,5.3,2023,7,July,True
2023-07-12,32.0,25.2,3.4,14.5,Bangkok,28.6,6.8,2023,7,July,True
2023-07-13,33.9,26.0,2.8,16.3,Bangkok,30.0,7.9,2023,7,July,True
2023-07-14,32.4,25.9,11.9,18.1,Bangkok,29.2,6.5,2023,7,July,True
2023-07-15,33.8,25.9,0.8,17.9,Bangkok,29.8,7.9,2023,7,July,True
2023-07-16,33.8,25.9,0.1,21.0,Bangkok,29.8,7.9,2023,7,July,True
2023-07-17,33.4,25.5,2.6,24.1,Bangkok,29.4,7.9,2023,7,July,True
2023-07-18,34.2,25.8,9.7,20.2,Bangkok,30.0,8.4,2023,7,July,True
2023-07-19,32.7,25.8,0.8,24.1,Bangkok,29.2,6.9,2023,7,July,True
2023-07-20,31.9,26.0,15.7,14.3,Bangkok,29.0,5.9,2023,7,July,True
2023-07-21,31.8,25.6,31.3,20.3,Bangkok,28.7,6.2,2023,7,July,True
2023-07-22,30.9,24.8,32.3,12.1,Bangkok,27.8,6.1,2023,7,July,True
2023-07-23,30.9,24.8,22.6,15.5,Bangkok,27.8,6.1,2023,7,July,True
2023-07-24,30.0,25.0,4.6,15.7,Bangkok,27.5,5.0,2023,7,July,True
2023-07-25,32.2,24.9,5.5,18.3,Bangkok,28.6,7.3,2023,7,July,True
2023-07-26,33.0,25.5,0.6,17.5,Bangkok,29.2,7.5,2023,7,July,True
2023-07-27,33.8,25.5,16.4,25.2,Bangkok,29.6,8.3,2023,7,July,True
2023-07-28,33.9,25.3,2.3,26.0,Bangkok,29.6,8.6,2023,7,July,True
2023-07-29,32.8,26.0,6.1,19.8,Bangkok,29.4,6.8,2023,7,July,True
2023-07-30,31.9,26.4,2.0,21.1,Bangkok,29.2,5.5,2023,7,July,True
2023-07-31,30.9,27.2,3.5,20.1,Bangkok,29.0,3.7,2023,7,July,True
2023-08-01,32.1,26.4,9.3,20.6,Bangkok,29.2,5.7,2023,8,August,True
2023-08-02,29.8,25.8,9.9,14.5,Bangkok,27.8,4.0,2023,8,August,True
2023-08-03,31.4,26.3,8.6,17.1,Bangkok,28.8,5.1,2023,8,August,True
2023-08-04,32.9,25.9,4.4,17.6,Bangkok,29.4,7.0,2023,8,August,True
2023-08-05,32.6,26.2,3.2,17.6,Bangkok,29.4,6.4,2023,8,August,True
2023-08-06,33.5,25.5,2.8,18.6,Bangkok,29.5,8.0,2023,8,August,True
2023-08-07,32.7,26.2,4.9,20.4,Bangkok,29.4,6.5,2023,8,August,True
2023-08-08,32.9,26.1,10.4,24.1,Bangkok,29.5,6.8,2023,8,August,True
2023-08-09,32.5,25.3,5.4,17.5,Bangkok,28.9,7.2,2023,8,August,True
2023-08-10,32.6,24.8,3.2,15.9,Bangkok,28.7,7.8,2023,8,August,True
2023-08-11,33.6,25.2,1.2,19.9,Bangkok,29.4,8.4,2023,8,August,True
2023-08-12,33.9,25.3,3.0,18.6,Bangkok,29.6,8.6,2023,8,August,True
2023-08-13,33.3,25.4,4.5,18.9,Bangkok,29.4,7.9,2023,8,August,True
2023-08-14,34.0,25.4,5.9,19.5,Bangkok,29.7,8.6,2023,8,August,True
2023-08-15,32.9,25.5,6.0,17.6,Bangkok,29.2,7.4,2023,8,August,True
2023-08-16,32.1,25.8,7.8,13.3,Bangkok,29.0,6.3,2023,8,August,True
2023-08-17,32.7,25.4,17.6,20.3,Bangkok,29.0,7.3,2023,8,August,True
2023-08-18,35.3,25.4,3.9,24.6,Bangkok,30.4,9.9,2023,8,August,True
2023-08-19,36.5,26.1,21.0,22.5,Bangkok,31.3,10.4,2023,8,August,True
2023-08-20,35.4,25.8,6.3,22.9,Bangkok,30.6,9.6,2023,8,August,True
2023-08-21,31.2,25.6,9.3,20.5,Bangkok,28.4,5.6,2023,8,August,True
2023-08-22,30.6,25.7,8.8,13.6,Bangkok,28.2,4.9,2023,8,August,True
2023-08-23,31.4,25.2,20.7,14.8,Bangkok,28.3,6.2,2023,8,August,True
2023-08-24,31.8,24.9,7.8,16.8,Bangkok,28.4,6.9,2023,8,August,True
2023-08-25,31.7,24.8,7.2,19.4,Bangkok,28.2,6.9,2023,8,August,True
2023-08-26,32.5,25.5,5.7,13.7,Bangkok,29.0,7.0,2023,8,August,True
2023-08-27,32.1,25.2,1.1,18.5,Bangkok,28.6,6.9,2023,8,August,True
2023-08-28,32.2,25.1,0.7,15.3,Bangkok,28.6,7.1,2023,8,August,True
2023-08-29,31.8,25.7,8.1,14.3,Bangkok,28.8,6.1,2023,8,August,True
2023-08-30,32.0,26.3,5.7,15.6,Bangkok,29.2,5.7,2023,8,August,True
2023-08-31,33.4,25.0,40.2,18.4,Bangkok,29.2,8.4,2023,8,August,True
2023-09-01,32.4,26.2,23.0,12.6,Bangkok,29.3,6.2,2023,9,September,True
2023-09-02,32.9,25.4,17.8,18.5,Bangkok,29.2,7.5,2023,9,September,True
2023-09-03,31.7,25.2,4.0,14.0,Bangkok,28.4,6.5,2023,9,September,True
2023-09-04,32.3,25.5,10.2,15.3,Bangkok,28.9,6.8,2023,9,September,True
2023-09-05,31.7,26.2,17.5,17.3,Bangkok,29.0,5.5,2023,9,September,True
2023-09-06,32.0,26.1,2.3,12.3,Bangkok,29.0,5.9,2023,9,September,True
2023-09-07,32.5,25.8,1.9,13.5,Bangkok,29.2,6.7,2023,9,September,True
2023-09-08,31.6,26.0,5.8,14.8,Bangkok,28.8,5.6,2023,9,September,True
2023-09-09,33.1,25.7,26.8,20.1,Bangkok,29.4,7.4,2023,9,September,True
2023-09-10,30.5,26.1,7.0,17.6,Bangkok,28.3,4.4,2023,9,September,True
2023-09-11,31.0,25.6,16.0,19.0,Bangkok,28.3,5.4,2023,9,September,True
2023-09-12,30.6,26.0,13.1,21.0,Bangkok,28.3,4.6,2023,9,September,True
2023-09-13,30.6,25.6,3.5,16.8,Bangkok,28.1,5.0,2023,9,September,True
2023-09-14,30.7,25.0,8.5,16.5,Bangkok,27.8,5.7,2023,9,September,True
2023-09-15,31.5,25.0,30.3,16.6,Bangkok,28.2,6.5,2023,9,September,True
2023-09-16,31.1,25.2,24.4,15.3,Bangkok,28.2,5.9,2023,9,September,True
2023-09-17,30.6,25.3,10.0,15.4,Bangkok,28.0,5.3,2023,9,September,True
2023-09-18,30.8,25.4,3.8,15.5,Bangkok,28.1,5.4,2023,9,September,True
2023-09-19,31.8,25.2,2.5,8.1,Bangkok,28.5,6.6,2023,9,September,True
2023-09-20,33.1,25.4,0.5,11.7,Bangkok,29.2,7.7,2023,9,September,True
2023-09-21,33.4,25.3,29.4,11.0,Bangkok,29.4,8.1,2023,9,September,True
2023-09-22,32.5,24.3,6.3,11.8,Bangkok,28.4,8.2,2023,9,September,True
2023-09-23,31.6,25.2,4.3,10.3,Bangkok,28.4,6.4,2023,9,September,True
2023-09-24,32.6,25.4,13.4,14.1,Bangkok,29.0,7.2,2023,9,September,True
2023-09-25,32.7,26.0,6.8,9.8,Bangkok,29.4,6.7,2023,9,September,True
2023-09-26,31.6,24.9,10.1,13.7,Bangkok,28.2,6.7,2023,9,September,True
2023-09-27,28.0,24.2,21.3,13.8,Bangkok,26.1,3.8,2023,9,September,True
2023-09-28,29.5,24.4,28.4,22.6,Bangkok,27.0,5.1,2023,9,September,True
2023-09-29,30.4,25.9,5.9,22.0,Bangkok,28.2,4.5,2023,9,September,True
2023-09-30,29.9,25.1,9.5,11.4,Bangkok,27.5,4.8,2023,9,September,True
2023-10-01,32.7,25.0,6.2,16.1,Bangkok,28.8,7.7,2023,10,October,True
2023-10-02,31.4,25.2,12.4,13.5,Bangkok,28.3,6.2,2023,10,October,True
2023-10-03,32.3,25.3,11.9,12.3,Bangkok,28.8,7.0,2023,10,October,True
2023-10-04,30.8,25.0,22.5,10.1,Bangkok,27.9,5.8,2023,10,October,True
2023-10-05,29.1,25.2,11.7,10.2,Bangkok,27.2,3.9,2023,10,October,True
2023-10-06,30.5,24.8,15.4,12.4,Bangkok,27.6,5.7,2023,10,October,True
2023-10-07,30.7,25.2,15.9,15.9,Bangkok,28.0,5.5,2023,10,October,True
2023-10-08,30.9,25.6,9.9,14.2,Bangkok,28.2,5.3,2023,10,October,True
2023-10-09,31.4,25.3,9.7,9.8,Bangkok,28.4,6.1,2023,10,October,True
2023-10-10,30.0,24.9,8.1,8.7,Bangkok,27.4,5.1,2023,10,October,True
2023-10-11,31.1,23.9,20.9,16.9,Bangkok,27.5,7.2,2023,10,October,True
2023-10-12,31.8,24.6,6.4,11.8,Bangkok,28.2,7.2,2023,10,October,True
2023-10-13,32.6,24.8,0.3,12.2,Bangkok,28.7,7.8,2023,10,October,True
2023-10-14,32.5,24.9,7.0,10.6,Bangkok,28.7,7.6,2023,10,October,True
2023-10-15,31.9,25.0,2.9,13.6,Bangkok,28.4,6.9,2023,10,October,True
2023-10-16,31.7,24.5,0.2,12.3,Bangkok,28.1,7.2,2023,10,October,True
2023-10-17,32.5,25.2,0.2,12.3,Bangkok,28.8,7.3,2023,10,October,True
2023-10-18,31.7,25.1,0.7,10.3,Bangkok,28.4,6.6,2023,10,October,True
2023-10-19,32.1,25.2,0.7,8.9,Bangkok,28.6,6.9,2023,10,October,True
2023-10-20,32.6,25.1,0.3,13.5,Bangkok,28.8,7.5,2023,10,October,True
2023-10-21,30.7,24.8,25.1,11.1,Bangkok,27.8,5.9,2023,10,October,True
2023-10-22,29.6,24.0,11.5,17.3,Bangkok,26.8,5.6,2023,10,October,True
2023-10-23,32.1,24.5,0.0,9.4,Bangkok,28.3,7.6,2023,10,October,False
2023-10-24,31.7,25.2,8.9,10.0,Bangkok,28.4,6.5,2023,10,October,True
2023-10-25,31.0,24.5,6.8,10.6,Bangkok,27.8,6.5,2023,10,October,True
2023-10-26,30.9,25.1,6.2,16.0,Bangkok,28.0,5.8,2023,10,October,True
2023-10-27,30.8,24.8,2.0,13.2,Bangkok,27.8,6.0,2023,10,October,True
2023-10-28,31.6,24.6,5.0,7.5,Bangkok,28.1,7.0,2023,10,October,True
2023-10-29,31.4,24.7,4.1,13.2,Bangkok,28.0,6.7,2023,10,October,True
2023-10-30,30.3,24.9,10.3,12.7,Bangkok,27.6,5.4,2023,10,October,True
2023-10-31,30.0,24.8,3.6,13.9,Bangkok,27.4,5.2,2023,10,October,True
2023-11-01,31.0,24.8,0.0,13.1,Bangkok,27.9,6.2,2023,11,November,False
2023-11-02,30.5,24.3,1.6,11.4,Bangkok,27.4,6.2,2023,11,November,True
2023-11-03,32.8,24.5,0.0,7.4,Bangkok,28.6,8.3,2023,11,November,False
2023-11-04,32.4,25.9,1.6,14.8,Bangkok,29.2,6.5,2023,11,November,True
2023-11-05,32.0,24.7,11.7,13.3,Bangkok,28.4,7.3,2023,11,November,True
2023-11-06,32.6,24.5,2.4,16.9,Bangkok,28.6,8.1,2023,11,November,True
2023-11-07,32.0,24.8,11.8,10.4,Bangkok,28.4,7.2,2023,11,November,True
2023-11-08,32.3,24.3,0.3,10.7,Bangkok,28.3,8.0,2023,11,November,True
2023-11-09,30.9,25.4,5.7,13.3,Bangkok,28.2,5.5,2023,11,November,True
2023-11-10,31.4,24.7,3.7,11.7,Bangkok,28.0,6.7,2023,11,November,True
2023-11-11,31.1,24.6,2.4,11.4,Bangkok,27.8,6.5,2023,11,November,True
2023-11-12,31.5,24.4,2.0,13.8,Bangkok,28.0,7.1,2023,11,November,True
2023-11-13,31.7,24.4,7.6,18.5,Bangkok,28.0,7.3,2023,11,November,True
2023-11-14,31.7,25.0,1.4,19.0,Bangkok,28.4,6.7,2023,11,November,True
2023-11-15,31.0,24.6,1.3,14.2,Bangkok,27.8,6.4,2023,11,November,True
2023-11-16,30.9,24.7,8.8,18.3,Bangkok,27.8,6.2,2023,11,November,True
2023-11-17,28.8,23.3,0.2,18.7,Bangkok,26.0,5.5,2023,11,November,True
2023-11-18,27.6,20.6,0.0,15.5,Bangkok,24.1,7.0,2023,11,November,False
2023-11-19,27.4,19.2,0.0,13.1,Bangkok,23.3,8.2,2023,11,November,False
2023-11-20,28.7,19.3,0.0,10.5,Bangkok,24.0,9.4,2023,11,November,False
2023-11-21,29.7,20.8,0.0,11.5,Bangkok,25.2,8.9,2023,11,November,False
2023-11-22,30.8,21.1,0.0,10.0,Bangkok,26.0,9.7,2023,11,November,False
2023-11-23,31.2,22.1,0.0,10.8,Bangkok,26.6,9.1,2023,11,November,False
2023-11-24,31.1,22.7,0.0,12.1,Bangkok,26.9,8.4,2023,11,November,False
2023-11-25,30.8,22.3,0.0,11.6,Bangkok,26.6,8.5,2023,11,November,False
2023-11-26,31.3,24.3,0.7,12.6,Bangkok,27.8,7.0,2023,11,November,True
2023-11-27,31.0,23.9,0.0,14.7,Bangkok,27.4,7.1,2023,11,November,False
2023-11-28,29.7,22.4,0.0,10.7,Bangkok,26.0,7.3,2023,11,November,False
2023-11-29,31.1,22.1,0.0,12.3,Bangkok,26.6,9.0,2023,11,November,False
2023-11-30,32.4,23.3,0.0,13.9,Bangkok,27.8,9.1,2023,11,November,False
2023-12-01,31.9,24.1,4.5,14.8,Bangkok,28.0,7.8,2023,12,December,True
2023-12-02,31.9,23.5,2.9,14.8,Bangkok,27.7,8.4,2023,12,December,True
2023-12-03,32.6,24.3,1.1,16.2,Bangkok,28.4,8.3,2023,12,December,True
2023-12-04,32.1,23.9,0.3,16.9,Bangkok,28.0,8.2,2023,12,December,True
2023-12-05,31.8,24.8,9.0,9.3,Bangkok,28.3,7.0,2023,12,December,True
2023-12-06,33.7,23.9,8.6,18.3,Bangkok,28.8,9.8,2023,12,December,True
2023-12-07,31.5,23.7,2.8,16.1,Bangkok,27.6,7.8,2023,12,December,True
2023-12-08,31.4,23.3,0.0,8.4,Bangkok,27.4,8.1,2023,12,December,False
2023-12-09,32.1,23.4,0.0,7.9,Bangkok,27.8,8.7,2023,12,December,False
2023-12-10,33.3,23.9,0.0,9.4,Bangkok,28.6,9.4,2023,12,December,False
